incident_id,date,location,casualties
6831,1939-11-22,Liverpool,8
6832,1939-11-20,Manchester,10
6833,1939-09-10,Manchester,9
6834,1939-09-19,London,11
6835,1940-02-02,Manchester,12
6836,1940-03-23,Liverpool,9
6837,1939-09-03,Birmingham,7
6838,1939-09-20,Coventry,9
6839,1940-03-26,London,4
6840,1939-09-26,Liverpool,10
6841,1940-01-21,Coventry,10
6842,1939-11-03,Liverpool,4
6843,1940-04-16,London,16
6844,1939-09-26,Birmingham,10
6845,1940-02-17,Manchester,7
6846,1940-01-29,London,10
6847,1940-04-22,Liverpool,10
6848,1940-01-02,Birmingham,15
6849,1940-02-08,Liverpool,12
6850,1940-04-17,Birmingham,13
6851,1940-03-20,Manchester,8
6852,1940-03-05,Birmingham,6
6853,1940-02-16,Birmingham,7
6854,1940-03-25,Liverpool,13
6855,1939-10-05,Coventry,20
6856,1940-04-08,London,11
6857,1940-04-17,Liverpool,7
6858,1939-11-14,Manchester,5
6859,1940-03-19,Birmingham,6
6860,1939-12-24,Coventry,9
6861,1939-10-29,Manchester,7
6862,1940-01-05,Manchester,10
6863,1939-09-28,Birmingham,6
6864,1940-03-18,Liverpool,9
6865,1940-02-03,Manchester,7
6866,1939-09-05,Coventry,9
6867,1939-11-16,Manchester,14
6868,1940-02-05,London,5
6869,1940-01-14,Coventry,9
6870,1940-02-23,Manchester,7
6871,1940-03-25,Coventry,9
6872,1940-01-25,Coventry,7
6873,1940-02-01,Birmingham,6
6874,1939-12-08,Liverpool,13
6875,1940-02-26,Birmingham,3
6876,1939-09-11,Manchester,8
6877,1939-09-03,London,5
6878,1940-01-02,Liverpool,9
6879,1939-12-14,London,8
6880,1939-12-05,London,6
6881,1940-02-07,Manchester,5
6882,1940-02-24,London,12
6883,1940-04-22,Manchester,6
6884,1939-11-13,Birmingham,9
6885,1940-01-02,Manchester,12
6886,1939-12-31,Coventry,11
6887,1939-12-02,Coventry,8
6888,1940-03-12,Liverpool,8
6889,1939-09-09,Coventry,10
6890,1939-10-13,Coventry,9
6891,1940-01-22,Manchester,5
6892,1940-03-22,Liverpool,8
6893,1939-11-14,Liverpool,11
6894,1939-12-06,London,12
6895,1939-12-24,Manchester,8
6896,1939-11-16,Liverpool,8
6897,1939-12-10,London,11
6898,1940-03-29,Birmingham,6
6899,1939-11-02,Coventry,6
6900,1939-12-06,London,12
6901,1940-04-28,Birmingham,5
6902,1940-02-03,London,8
6903,1939-09-14,Coventry,4
6904,1940-03-22,Liverpool,9
6905,1939-09-28,Manchester,8
6906,1939-10-31,London,5
6907,1940-04-11,Coventry,9
6908,1939-09-17,London,10
6909,1940-02-10,Manchester,11
6910,1940-04-22,Manchester,8
6911,1940-02-17,Birmingham,8
6912,1940-01-17,London,11
6913,1939-10-01,Birmingham,6
6914,1940-01-02,Birmingham,8
6915,1939-09-16,Coventry,8
6916,1939-12-06,Liverpool,8
6917,1939-12-13,Manchester,11
6918,1940-03-16,Manchester,12
6919,1939-12-21,Manchester,11
6920,1939-12-28,Liverpool,13
6921,1939-10-09,London,6
6922,1940-02-26,Coventry,14
6923,1940-03-23,Birmingham,5
6924,1940-04-05,London,8
6925,1940-03-23,Liverpool,8
6926,1940-02-05,London,9
6927,1939-10-11,Manchester,6
6928,1939-10-09,London,7
6929,1939-10-22,London,10
6930,1940-04-28,London,4
6931,1939-10-17,Liverpool,13
6932,1939-10-24,Birmingham,9
6933,1940-01-24,Liverpool,8
6934,1940-03-22,Birmingham,7
6935,1940-02-06,Liverpool,13
6936,1940-03-18,Coventry,11
6937,1939-10-31,Birmingham,8
6938,1940-04-18,London,10
6939,1940-02-19,Coventry,10
6940,1939-10-23,Birmingham,9
6941,1940-05-04,London,10
6942,1940-01-12,Birmingham,7
6943,1940-04-12,Liverpool,9
6944,1939-12-14,Birmingham,4
6945,1940-01-03,Coventry,7
6946,1940-01-01,Coventry,8
6947,1940-02-25,Coventry,7
6948,1940-01-19,Coventry,6
6949,1939-10-17,Liverpool,6
6950,1939-10-20,Liverpool,9
6951,1940-03-24,Birmingham,13
6952,1940-02-25,Manchester,9
6953,1939-12-08,Birmingham,5
6954,1940-02-20,Coventry,15
6955,1939-09-16,Coventry,12
6956,1940-05-06,London,6
6957,1939-11-26,Coventry,12
6958,1939-11-03,Coventry,10
6959,1940-03-17,Coventry,5
6960,1939-12-22,London,10
6961,1940-04-18,London,11
6962,1939-10-05,Manchester,12
6963,1939-11-17,Coventry,7
6964,1940-04-14,Manchester,11
6965,1940-03-08,Birmingham,9
6966,1940-04-07,London,14
6967,1939-10-19,London,10
6968,1940-04-08,Manchester,15
6969,1940-03-26,Liverpool,8
6970,1940-03-15,Manchester,9
6971,1940-03-17,London,9
6972,1939-11-24,Coventry,9
6973,1940-03-03,London,8
6974,1939-10-29,Coventry,13
6975,1940-02-15,Liverpool,10
6976,1940-04-06,Liverpool,5
6977,1939-09-27,London,4
6978,1940-04-22,Liverpool,6
6979,1939-11-18,London,6
6980,1940-02-06,Coventry,10
6981,1939-11-28,Birmingham,5
6982,1939-10-04,Birmingham,12
6983,1940-03-20,London,12
6984,1940-04-12,Manchester,10
6985,1940-01-18,Manchester,14
6986,1940-04-23,Manchester,7
6987,1939-12-08,Birmingham,9
6988,1939-09-21,London,5
6989,1940-03-24,Liverpool,8
6990,1939-09-12,Birmingham,8
6991,1940-04-05,Birmingham,12
6992,1939-11-27,London,15
6993,1940-03-30,Liverpool,8
6994,1940-05-08,London,13
6995,1939-11-21,Birmingham,9
6996,1940-02-05,Liverpool,12
6997,1939-11-09,Coventry,10
6998,1939-10-25,Liverpool,12
6999,1940-02-13,Coventry,10
7000,1939-12-03,Liverpool,7
7001,1940-02-17,London,10
7002,1939-09-20,London,12
7003,1940-03-29,Coventry,6
7004,1939-10-12,Coventry,9
7005,1939-11-23,Liverpool,6
7006,1940-03-28,Coventry,5
7007,1939-12-05,Coventry,10
7008,1939-11-26,Manchester,7
7009,1940-04-02,Birmingham,11
7010,1940-02-23,Birmingham,5
7011,1939-09-28,London,9
7012,1940-05-03,Manchester,7
7013,1939-11-28,London,7
7014,1940-04-11,London,12
7015,1939-11-19,London,13
7016,1940-01-07,London,6
7017,1939-11-29,Coventry,10
7018,1939-12-18,Liverpool,11
7019,1939-11-12,Liverpool,7
7020,1940-03-04,London,13
7021,1939-09-09,Coventry,10
7022,1940-02-05,Coventry,11
7023,1940-04-29,Manchester,10
7024,1939-12-18,London,9
7025,1940-01-24,Manchester,11
7026,1939-09-15,Birmingham,3
7027,1939-12-24,Manchester,11
7028,1940-02-16,London,10
7029,1940-03-04,Manchester,20
7030,1939-11-14,Coventry,6
7031,1940-03-23,Coventry,17
7032,1940-04-20,Manchester,6
7033,1940-02-24,Coventry,8
7034,1939-12-01,Birmingham,9
7035,1940-03-28,Coventry,6
7036,1940-02-03,Liverpool,10
7037,1939-11-03,Coventry,9
7038,1939-10-21,Birmingham,10
7039,1940-03-12,London,6
7040,1940-05-05,Coventry,12
7041,1939-09-21,Liverpool,6
7042,1940-02-27,Manchester,11
7043,1940-04-15,Manchester,12
7044,1940-02-02,Liverpool,9
7045,1939-10-18,Liverpool,7
7046,1940-05-10,Liverpool,10
7047,1939-09-04,London,15
7048,1940-01-07,London,5
7049,1940-04-15,London,6
7050,1939-10-24,Birmingham,11
7051,1940-02-16,Coventry,8
7052,1939-09-10,Liverpool,10
7053,1939-11-10,London,6
7054,1939-11-16,Birmingham,12
7055,1940-01-10,Liverpool,4
7056,1939-11-02,Birmingham,8
7057,1939-10-13,Manchester,8
7058,1940-01-10,Liverpool,13
7059,1940-01-09,Coventry,11
7060,1940-01-11,Liverpool,9
7061,1939-12-09,Liverpool,12
7062,1939-09-09,London,8
7063,1939-10-09,Coventry,7
7064,1939-11-21,Liverpool,11
7065,1940-03-22,Birmingham,13
7066,1940-03-20,Coventry,9
7067,1939-09-30,London,12
7068,1939-12-01,Manchester,14
7069,1940-01-14,London,10
7070,1939-09-12,Birmingham,4
7071,1940-01-10,Liverpool,16
7072,1939-09-17,Coventry,10
7073,1940-01-04,Liverpool,8
7074,1939-10-19,Manchester,7
7075,1940-01-27,Liverpool,8
7076,1940-01-21,Manchester,13
7077,1940-01-24,Manchester,13
7078,1940-05-02,Manchester,7
7079,1940-01-26,Liverpool,7
7080,1939-09-17,Manchester,12
7081,1939-11-17,London,8
7082,1940-01-14,Birmingham,11
7083,1939-12-06,Birmingham,5
7084,1939-10-11,Liverpool,14
7085,1939-10-29,Liverpool,4
7086,1939-10-06,London,11
7087,1940-02-26,London,6
7088,1939-12-16,Liverpool,8
7089,1940-03-03,London,9
7090,1940-01-09,Birmingham,16
7091,1939-11-15,Liverpool,3
7092,1939-10-20,Liverpool,11
7093,1939-12-24,Manchester,9
7094,1940-04-12,Liverpool,5
7095,1939-12-16,Birmingham,8
7096,1940-01-28,Coventry,15
7097,1939-12-19,Birmingham,13
7098,1940-02-26,Coventry,1
7099,1939-12-06,London,4
7100,1939-11-14,Liverpool,9
7101,1939-10-08,Manchester,12
7102,1939-10-10,London,8
7103,1940-01-01,Birmingham,7
7104,1940-03-02,Manchester,5
7105,1940-01-27,Birmingham,11
7106,1940-04-26,London,12
7107,1940-04-20,Manchester,8
7108,1939-09-21,Coventry,8
7109,1940-02-23,Liverpool,7
7110,1940-04-20,Coventry,11
7111,1939-11-21,Liverpool,3
7112,1940-02-19,Birmingham,9
7113,1939-12-09,Manchester,8
7114,1940-03-29,Birmingham,10
7115,1939-12-06,Coventry,10
7116,1940-01-23,London,8
7117,1939-11-04,Birmingham,8
7118,1940-02-18,Birmingham,7
7119,1939-11-17,London,10
7120,1940-03-08,Coventry,5
7121,1940-03-02,Manchester,8
7122,1939-11-18,Birmingham,9
7123,1939-11-18,Coventry,9
7124,1940-05-02,Liverpool,8
7125,1939-12-01,Birmingham,7
7126,1940-04-14,Liverpool,8
7127,1940-01-10,London,9
7128,1940-04-17,London,12
7129,1940-03-13,Coventry,8
7130,1939-10-18,Birmingham,8
7131,1940-01-27,Manchester,13
7132,1939-09-07,Birmingham,8
7133,1940-01-06,Birmingham,13
7134,1940-03-09,Manchester,5
7135,1940-03-16,Manchester,5
7136,1940-02-27,Manchester,7
7137,1939-11-21,Coventry,10
7138,1939-09-30,Coventry,7
7139,1939-09-17,Manchester,11
7140,1939-10-24,Manchester,5
7141,1939-09-28,London,9
7142,1939-12-18,London,7
7143,1940-02-16,Liverpool,7
7144,1939-10-21,Liverpool,6
7145,1940-05-04,Manchester,9
7146,1940-01-22,Birmingham,10
7147,1939-10-02,Coventry,14
7148,1940-02-14,Liverpool,4
7149,1940-02-21,Manchester,11
7150,1940-03-10,London,6
7151,1940-04-01,Manchester,11
7152,1939-09-26,Manchester,10
7153,1939-12-03,Coventry,8
7154,1939-10-05,Manchester,10
7155,1939-12-08,Birmingham,7
7156,1939-11-05,Birmingham,6
7157,1939-10-13,Liverpool,8
7158,1939-12-13,London,6
7159,1939-09-20,London,7
7160,1940-03-22,Manchester,7
7161,1940-01-04,Manchester,7
7162,1939-09-22,Birmingham,4
7163,1939-09-06,Manchester,13
7164,1940-03-29,Coventry,8
7165,1939-10-17,Manchester,11
7166,1939-12-17,Coventry,8
7167,1940-01-04,Manchester,9
7168,1940-01-01,Manchester,14
7169,1940-02-02,London,3
7170,1939-11-08,London,7
7171,1939-09-06,Coventry,8
7172,1940-03-12,Manchester,9
7173,1939-10-03,Coventry,9
7174,1939-10-09,Birmingham,6
7175,1940-05-05,Manchester,9
7176,1939-10-31,Coventry,5
7177,1939-11-27,Manchester,8
7178,1939-11-13,Manchester,12
7179,1940-04-07,Birmingham,11
7180,1939-10-19,London,8
7181,1939-10-19,London,5
7182,1940-03-12,Liverpool,9
7183,1939-10-17,Manchester,13
7184,1940-04-09,London,9
7185,1939-11-06,Liverpool,6
7186,1940-01-12,Manchester,9
7187,1939-09-21,London,10
7188,1940-01-05,Manchester,9
7189,1940-04-05,London,7
7190,1939-12-06,London,11
7191,1939-11-12,Coventry,9
7192,1939-10-07,Manchester,4
7193,1940-03-13,Coventry,11
7194,1940-03-30,Birmingham,7
7195,1939-12-18,Manchester,7
7196,1940-04-08,Liverpool,12
7197,1939-10-08,Coventry,10
7198,1939-09-03,Liverpool,12
7199,1940-02-23,Birmingham,7
7200,1939-10-11,Liverpool,11
7201,1939-12-17,Coventry,12
7202,1939-12-18,Manchester,11
7203,1940-01-07,Manchester,10
7204,1940-01-29,Coventry,11
7205,1939-10-06,London,15
7206,1940-01-03,Manchester,5
7207,1940-01-25,Coventry,7
7208,1939-10-18,London,6
7209,1940-01-08,Liverpool,13
7210,1940-02-06,London,9
7211,1939-12-15,London,6
7212,1939-11-15,Coventry,9
7213,1940-03-20,Liverpool,15
7214,1939-10-08,Coventry,8
7215,1940-03-12,London,7
7216,1940-04-26,Liverpool,10
7217,1939-11-27,Liverpool,8
7218,1940-01-17,London,6
7219,1939-09-04,London,10
7220,1940-03-27,Coventry,11
7221,1940-04-29,Liverpool,9
7222,1940-04-24,Birmingham,10
7223,1940-02-27,Liverpool,11
7224,1940-05-06,Liverpool,15
7225,1939-12-06,Birmingham,7
7226,1939-11-30,Liverpool,5
7227,1939-11-28,Liverpool,7
7228,1940-02-25,Liverpool,10
7229,1939-12-16,Manchester,11
7230,1939-10-26,Birmingham,16
7231,1940-02-05,Coventry,8
7232,1940-03-21,Coventry,5
7233,1940-01-16,Liverpool,9
7234,1939-09-24,Birmingham,4
7235,1939-12-08,Birmingham,13
7236,1940-01-05,Manchester,10
7237,1939-10-31,Birmingham,10
7238,1939-11-08,London,14
7239,1939-09-15,London,5
7240,1940-03-06,Coventry,5
7241,1939-09-18,London,14
7242,1940-03-12,Coventry,9
7243,1939-09-26,Manchester,10
7244,1939-09-20,Liverpool,9
7245,1940-02-20,London,13
7246,1940-01-13,Coventry,8
7247,1940-01-12,Birmingham,5
7248,1940-01-11,London,8
7249,1939-11-12,London,9
7250,1939-11-25,London,9
7251,1939-11-12,Birmingham,11
7252,1939-09-22,Manchester,8
7253,1940-02-07,Coventry,8
7254,1939-10-10,London,8
7255,1939-12-20,Liverpool,11
7256,1940-01-15,Liverpool,10
7257,1940-02-28,Birmingham,6
7258,1939-12-26,London,9
7259,1940-04-04,Manchester,10
7260,1940-03-18,Birmingham,9
7261,1939-12-25,Manchester,18
7262,1940-01-18,Liverpool,6
7263,1940-04-20,Birmingham,6
7264,1940-01-09,Birmingham,6
7265,1939-12-12,Birmingham,8
7266,1940-01-04,Manchester,7
7267,1939-10-02,London,6
7268,1939-12-30,Coventry,6
7269,1939-10-15,London,4
7270,1939-10-13,Liverpool,4
7271,1939-10-25,London,8
7272,1940-04-11,London,11
7273,1939-09-23,London,5
7274,1940-04-10,London,8
7275,1939-09-12,London,5
7276,1939-11-24,Coventry,8
7277,1940-01-13,Coventry,6
7278,1939-09-07,Coventry,6
7279,1939-12-07,Manchester,9
7280,1939-09-16,Manchester,11
7281,1940-02-02,Coventry,11
7282,1939-09-07,Coventry,13
7283,1939-09-17,Coventry,14
7284,1939-10-21,Birmingham,9
7285,1939-11-16,Manchester,12
7286,1940-03-10,London,8
7287,1939-11-06,Birmingham,7
7288,1940-01-03,Birmingham,7
7289,1940-04-14,Manchester,15
7290,1939-09-08,Coventry,7
7291,1939-11-25,Birmingham,9
7292,1939-09-12,Manchester,7
7293,1939-10-30,Manchester,7
7294,1940-01-10,Liverpool,7
7295,1940-04-13,London,6
7296,1940-01-15,Birmingham,4
7297,1939-12-04,Birmingham,9
7298,1939-10-04,Manchester,11
7299,1939-09-24,Birmingham,7
7300,1939-11-30,London,11
7301,1940-01-13,Liverpool,8
7302,1940-03-20,Coventry,7
7303,1940-03-12,Coventry,9
7304,1940-04-21,Coventry,4
7305,1939-11-15,Liverpool,14
7306,1939-10-12,London,16
7307,1939-12-13,London,5
7308,1940-03-24,Manchester,10
7309,1939-11-04,Manchester,10
7310,1940-01-13,London,17
7311,1940-01-19,Birmingham,7
7312,1940-02-29,Birmingham,6
7313,1940-02-06,Coventry,4
7314,1940-03-27,London,11
7315,1940-03-31,London,8
7316,1939-12-09,Manchester,10
7317,1939-09-11,Coventry,8
7318,1940-02-06,London,5
7319,1939-12-30,Manchester,8
7320,1939-11-27,Coventry,7
7321,1940-03-15,Coventry,7
7322,1939-12-08,London,11
7323,1939-10-21,Manchester,7
7324,1939-09-10,Liverpool,7
7325,1940-03-26,Coventry,7
7326,1940-01-28,London,6
7327,1939-12-24,Liverpool,12
7328,1939-10-13,Coventry,10
7329,1940-01-21,Liverpool,12
7330,1939-12-25,Manchester,12
7331,1940-02-14,Birmingham,7
7332,1939-12-27,Coventry,8
7333,1940-03-20,Manchester,7
7334,1939-11-28,London,8
7335,1940-01-26,Birmingham,12
7336,1940-03-25,Coventry,10
7337,1939-11-25,Liverpool,10
7338,1939-09-30,Liverpool,7
7339,1939-11-18,Birmingham,8
7340,1940-01-30,Liverpool,11
7341,1940-02-25,Birmingham,10
7342,1939-09-09,Birmingham,11
7343,1940-01-29,Coventry,5
7344,1940-03-14,Liverpool,9
7345,1939-12-16,Manchester,2
7346,1940-01-11,Manchester,5
7347,1939-11-10,Coventry,15
7348,1940-04-04,Coventry,4
7349,1939-11-10,London,6
7350,1940-03-06,London,9
7351,1940-03-17,Liverpool,4
7352,1940-02-19,Birmingham,11
7353,1939-09-05,Liverpool,7
7354,1939-12-22,London,10
7355,1940-04-17,London,7
7356,1939-11-25,London,4
7357,1940-01-30,London,10
7358,1940-02-27,London,13
7359,1939-10-15,Coventry,8
7360,1940-03-05,London,8
7361,1939-12-04,Coventry,10
7362,1940-04-03,Birmingham,13
7363,1940-04-21,Liverpool,10
7364,1940-05-10,Birmingham,10
7365,1939-11-24,Birmingham,15
7366,1940-03-04,London,13
7367,1939-09-17,Manchester,7
7368,1939-10-15,Birmingham,9
7369,1939-11-15,London,8
7370,1939-09-15,Manchester,12
7371,1940-05-06,London,10
7372,1939-11-15,Birmingham,13
7373,1940-02-21,Birmingham,11
7374,1939-10-07,Manchester,7
7375,1939-11-16,London,6
7376,1940-01-14,Manchester,9
7377,1940-04-06,Birmingham,8
7378,1940-04-08,Coventry,9
7379,1940-03-26,London,12
7380,1939-12-18,Coventry,13
7381,1939-12-04,London,5
7382,1940-03-11,Manchester,6
7383,1940-04-15,Birmingham,8
7384,1940-01-17,Coventry,5
7385,1940-04-18,Coventry,7
7386,1939-09-19,Birmingham,7
7387,1940-04-01,Manchester,5
7388,1940-03-23,London,10
7389,1939-11-07,Manchester,8
7390,1940-05-06,Birmingham,12
7391,1939-12-02,Birmingham,9
7392,1940-01-23,Birmingham,15
7393,1940-02-03,Birmingham,10
7394,1940-01-03,Liverpool,7
7395,1940-04-02,Birmingham,12
7396,1940-04-15,Liverpool,4
7397,1940-02-29,Birmingham,7
7398,1940-01-17,Liverpool,6
7399,1940-03-05,Manchester,9
7400,1940-02-02,Birmingham,7
7401,1940-02-01,Manchester,10
7402,1939-09-19,London,10
7403,1940-01-12,Manchester,12
7404,1939-09-27,Coventry,8
7405,1940-04-20,Birmingham,11
7406,1939-10-01,Coventry,6
7407,1939-09-14,London,5
7408,1940-02-13,Liverpool,8
7409,1940-01-18,Liverpool,8
7410,1939-11-11,Birmingham,13
7411,1939-12-29,Coventry,8
7412,1939-11-22,Manchester,7
7413,1940-04-01,Coventry,6
7414,1940-05-05,London,6
7415,1939-10-29,Liverpool,6
7416,1939-11-28,Manchester,7
7417,1940-05-03,Coventry,10
7418,1939-12-05,Coventry,13
7419,1939-11-01,Birmingham,4
7420,1940-04-05,Liverpool,12
7421,1940-04-26,Birmingham,6
7422,1940-02-03,Birmingham,8
7423,1940-03-26,London,6
7424,1940-01-14,Liverpool,12
7425,1940-02-15,Birmingham,5
7426,1940-02-13,Coventry,9
7427,1939-11-30,Manchester,8
7428,1939-11-15,London,10
7429,1939-12-06,Birmingham,4
7430,1939-12-28,London,8
7431,1939-12-01,Liverpool,6
7432,1940-03-31,Birmingham,11
7433,1940-04-13,Birmingham,14
7434,1939-11-12,Liverpool,6
7435,1939-12-03,Coventry,13
7436,1940-03-17,Coventry,13
7437,1940-02-08,Liverpool,6
7438,1939-12-23,Coventry,17
7439,1939-09-15,Coventry,8
7440,1940-01-22,London,12
7441,1939-11-15,Liverpool,9
7442,1939-10-30,London,13
7443,1939-10-27,Liverpool,4
7444,1940-04-12,Manchester,9
7445,1939-12-07,Birmingham,11
7446,1939-11-17,Manchester,5
7447,1940-02-02,Manchester,8
7448,1940-03-31,London,14
7449,1939-11-03,Coventry,10
7450,1939-12-09,Manchester,9
7451,1940-02-28,London,8
7452,1939-11-01,Coventry,11
7453,1940-02-26,Coventry,11
7454,1940-04-28,Liverpool,13
7455,1940-02-03,Liverpool,11
7456,1940-04-21,Birmingham,8
7457,1940-01-15,Manchester,11
7458,1940-05-07,Liverpool,9
7459,1939-12-07,Coventry,7
7460,1940-03-22,Liverpool,10
7461,1939-11-29,Manchester,6
7462,1939-09-26,Birmingham,11
7463,1940-02-26,London,10
7464,1939-10-23,Coventry,9
7465,1939-11-13,Manchester,5
7466,1940-02-09,Birmingham,8
7467,1940-04-30,Birmingham,6
7468,1940-03-09,Liverpool,9
7469,1940-04-22,London,6
7470,1939-12-07,Liverpool,8
7471,1940-03-13,Manchester,6
7472,1939-11-19,London,6
7473,1939-10-30,Manchester,4
7474,1940-05-01,Manchester,4
7475,1939-09-14,Coventry,5
7476,1939-10-17,Coventry,14
7477,1939-10-12,Liverpool,7
7478,1940-04-25,Coventry,6
7479,1940-03-03,Coventry,8
7480,1940-01-17,London,12
7481,1939-11-27,London,8
7482,1939-11-06,Manchester,7
7483,1939-12-10,Manchester,4
7484,1940-02-24,Coventry,7
7485,1939-12-25,Manchester,7
7486,1939-11-11,Liverpool,4
7487,1940-04-06,London,8
7488,1939-10-08,London,12
7489,1940-03-25,Birmingham,5
7490,1940-04-06,Birmingham,10
7491,1939-12-13,London,11
7492,1939-11-29,Liverpool,13
7493,1939-11-22,London,12
7494,1940-03-22,Liverpool,9
7495,1939-12-30,Birmingham,10
7496,1939-10-24,London,6
7497,1940-03-02,Birmingham,7
7498,1940-04-29,Liverpool,7
7499,1940-02-18,Liverpool,11
7500,1939-09-18,Liverpool,7
7501,1939-12-12,London,6
7502,1940-03-21,London,9
7503,1939-11-03,Birmingham,12
7504,1939-12-28,Birmingham,8
7505,1939-11-09,Liverpool,5
7506,1940-03-14,Manchester,4
7507,1940-02-24,Birmingham,9
7508,1940-03-19,Liverpool,7
7509,1939-12-02,Manchester,8
7510,1939-11-14,Liverpool,10
7511,1939-11-24,Manchester,6
7512,1940-01-08,Liverpool,8
7513,1939-10-23,Coventry,11
7514,1939-11-16,Manchester,10
7515,1939-09-25,Birmingham,10
7516,1940-02-08,Birmingham,7
7517,1940-04-05,Birmingham,9
7518,1940-02-29,Liverpool,10
7519,1940-03-31,Coventry,16
7520,1939-12-06,London,8
7521,1940-04-03,Birmingham,11
7522,1940-04-11,London,10
7523,1940-02-20,London,6
7524,1939-11-05,London,12
7525,1940-05-06,London,4
7526,1940-01-10,Birmingham,2
7527,1940-03-13,Liverpool,8
7528,1940-04-18,Liverpool,10
7529,1940-01-31,London,11
7530,1939-09-25,London,4
7531,1939-10-18,London,12
7532,1939-10-16,Birmingham,1
7533,1940-01-03,Liverpool,11
7534,1939-10-29,Manchester,11
7535,1939-11-11,London,6
7536,1939-12-17,Manchester,11
7537,1939-10-11,Coventry,10
7538,1940-01-21,Liverpool,7
7539,1940-04-20,Birmingham,9
7540,1940-02-03,Manchester,8
7541,1940-04-18,Liverpool,5
7542,1939-12-24,Coventry,7
7543,1940-01-14,Manchester,12
7544,1939-12-17,Coventry,9
7545,1940-01-16,Liverpool,14
7546,1940-02-20,Coventry,13
7547,1940-04-07,Coventry,8
7548,1939-09-29,Liverpool,12
7549,1939-11-01,London,7
7550,1940-04-13,Liverpool,8
7551,1940-05-02,Coventry,10
7552,1940-04-26,Coventry,10
7553,1939-10-04,Birmingham,7
7554,1939-11-12,Coventry,9
7555,1939-11-09,London,9
7556,1940-02-16,Birmingham,9
7557,1939-12-31,Birmingham,14
7558,1940-03-20,Coventry,7
7559,1940-03-21,London,14
7560,1940-03-18,Manchester,11
7561,1939-10-09,Manchester,5
7562,1940-03-07,Manchester,11
7563,1940-03-30,London,9
7564,1940-05-08,Coventry,7
7565,1939-10-19,Liverpool,8
7566,1940-01-08,Liverpool,7
7567,1939-09-24,London,4
7568,1940-03-02,Liverpool,9
7569,1939-10-21,Coventry,8
7570,1940-03-02,Liverpool,12
7571,1939-12-08,Coventry,13
7572,1939-10-21,Coventry,10
7573,1940-04-06,London,12
7574,1939-10-25,Liverpool,14
7575,1940-01-17,Liverpool,15
7576,1940-01-04,Liverpool,8
7577,1940-01-13,Manchester,9
7578,1939-09-09,Birmingham,7
7579,1939-09-08,Coventry,9
7580,1940-04-24,London,7
7581,1939-09-18,Manchester,7
7582,1939-10-31,London,13
7583,1939-11-29,London,10
7584,1940-01-19,Manchester,11
7585,1939-11-05,Manchester,9
7586,1940-01-09,Birmingham,5
7587,1939-10-28,Liverpool,12
7588,1940-03-07,Coventry,12
7589,1940-02-23,Liverpool,7
7590,1939-09-18,Manchester,8
7591,1939-09-15,Liverpool,8
7592,1940-01-12,Birmingham,10
7593,1939-10-22,Liverpool,9
7594,1940-01-11,Coventry,4
7595,1940-04-14,Birmingham,7
7596,1940-05-02,Liverpool,10
7597,1939-12-26,London,11
7598,1940-01-25,London,9
7599,1939-09-04,Coventry,10
7600,1940-05-09,Liverpool,7
7601,1940-02-20,Manchester,12
7602,1939-10-27,Liverpool,9
7603,1939-12-23,Coventry,12
7604,1939-09-14,Coventry,12
7605,1939-12-29,Manchester,12
7606,1940-02-20,Manchester,7
7607,1940-03-01,Liverpool,7
7608,1939-09-16,Coventry,6
7609,1940-04-27,London,10
7610,1940-04-15,Liverpool,6
7611,1940-01-28,Liverpool,9
